repo_id,full_name,language,month,commits,contributors,new_contributors,returning_contributors,pr_opened,pr_closed,pr_merged,issues_opened,issues_closed,is_partial_month,meaningful_activity,project_age_months,project_age_years,observation_month_index,commit_rate_6m,active_month_ratio_12m,commit_volatility_6m,zero_commit_streak,commit_trend_6m,avg_contributors_6m,contributor_volatility_6m,new_contributor_rate_6m,returning_contributor_rate_6m,contributor_zero_streak,contributor_trend_6m,avg_pr_opened_6m,avg_issues_opened_6m,pr_merge_rate_6m,pr_net_flow_6m,issue_net_flow_6m,pr_activity_trend_6m,issue_activity_trend_6m,collaboration_trend_6m,activity_total,activity_change_3m,inactivity_streak,longest_inactivity_gap,observation_month,inactive_within_12m
10270250,react/react,JavaScript,2015-01-01,245,51,29,22,109,102,84,101,68,False,True,20,1.6666666666666667,21,186.83333333333331,1.0,32.146021008309305,0,8.88571428571428,38.5,7.176350047203651,0.5800865800865801,0.4199134199134199,0,1.9142857142857133,88.0,84.66666666666667,0.7333333333333333,48.0,135.0,15.599999999999987,6.542857142857144,22.142857142857125,760,0.2438625204582651,0,0,2015-01,0
11730342,vuejs/vue,TypeScript,2015-01-01,2,1,0,1,2,0,0,36,19,False,True,18,1.5,19,82.0,1.0,62.71204031125124,0,-32.57142857142856,2.333333333333333,1.0327955589886475,0.5,0.5,0,-0.4571428571428569,3.333333333333333,49.16666666666666,0.4444444444444444,2.0,3.0,-1.1428571428571428,0.7714285714285711,-0.3714285714285739,60,-0.7435897435897436,0,0,2015-01,0
7905539,koral--/android-gif-drawable,Java,2015-02-01,10,3,1,2,1,1,1,6,5,False,True,25,2.083333333333333,26,17.0,1.0,8.67179335547152,0,-1.0285714285714291,2.333333333333333,0.8164965809277261,0.2142857142857142,0.7857142857142857,0,0.2857142857142856,0.5,6.833333333333333,1.0,0.0,4.0,0.5999999999999998,0.0571428571428576,0.657142857142857,27,-0.1290322580645161,0,4,2015-02,0
10270250,react/react,JavaScript,2015-02-01,313,70,37,33,145,152,100,107,114,False,True,21,1.75,22,208.16666666666663,1.0,60.58190048741179,0,26.54285714285714,43.833333333333336,14.688998150543364,0.5665399239543726,0.4334600760456273,0,6.314285714285713,98.16666666666669,90.66666666666669,0.7231040564373897,22.0,114.0,32.799999999999976,13.371428571428556,46.17142857142857,1001,0.6463815789473685,0,0,2015-02,0
11730342,vuejs/vue,TypeScript,2015-02-01,31,4,3,1,6,6,6,24,24,False,True,19,1.5833333333333333,20,58.66666666666666,1.0,47.06874405236098,0,-22.05714285714285,2.333333333333333,1.0327955589886475,0.5714285714285714,0.4285714285714285,0,0.1142857142857142,3.6666666666666665,48.833333333333336,0.6,2.0,-1.0,0.7999999999999994,-16.31428571428572,-15.514285714285718,101,-0.5302325581395348,0,0,2015-02,0
7905539,koral--/android-gif-drawable,Java,2015-03-01,80,3,1,2,1,1,0,17,19,False,True,26,2.1666666666666665,27,28.83333333333333,1.0,26.23293095837113,0,6.371428571428568,2.5,0.8366600265340758,0.2666666666666666,0.7333333333333333,0,0.3142857142857141,0.6666666666666666,9.0,0.75,0.0,3.0,0.3714285714285713,2.542857142857142,2.9142857142857133,121,1.951219512195122,0,4,2015-03,0
10270250,react/react,JavaScript,2015-03-01,389,72,46,26,144,149,120,123,86,False,True,22,1.8333333333333333,23,247.33333333333331,1.0,88.21942340928479,0,41.54285714285711,49.66666666666666,18.007405883876395,0.5805369127516778,0.4194630872483221,0,8.971428571428568,108.83333333333331,98.33333333333331,0.7503875968992249,8.0,134.0,41.714285714285694,14.971428571428566,56.68571428571429,1083,0.979890310786106,0,0,2015-03,0
11730342,vuejs/vue,TypeScript,2015-03-01,4,1,0,1,6,6,0,25,14,False,True,20,1.6666666666666667,21,35.833333333333336,1.0,28.8403652311594,0,-13.4,2.1666666666666665,1.169045194450015,0.5384615384615384,0.4615384615384615,0,-0.1428571428571428,4.333333333333333,47.16666666666666,0.4782608695652174,3.0,37.0,0.6285714285714287,-24.885714285714293,-24.257142857142856,56,-0.6291390728476821,0,0,2015-03,0
7905539,koral--/android-gif-drawable,Java,2015-04-01,52,2,0,2,0,0,0,18,18,False,True,27,2.25,28,32.333333333333336,1.0,27.926092935938364,0,10.114285714285716,2.6666666666666665,0.5163977794943228,0.25,0.75,0,-0.0571428571428572,0.6666666666666666,10.333333333333334,0.75,0.0,1.0,-0.2571428571428571,5.285714285714286,5.0285714285714285,90,1.6470588235294117,0,4,2015-04,0
10270250,react/react,JavaScript,2015-04-01,257,59,38,21,122,115,79,118,135,False,True,23,1.9166666666666667,24,257.5,1.0,84.55944654501943,0,32.65714285714287,54.5,15.37205256301186,0.5871559633027523,0.4128440366972477,0,6.371428571428572,115.33333333333331,104.16666666666669,0.7437037037037038,17.0,107.0,30.828571428571426,22.542857142857137,53.37142857142858,885,0.1644736842105263,0,0,2015-04,0
11730342,vuejs/vue,TypeScript,2015-04-01,56,6,5,1,10,12,7,45,55,False,True,21,1.75,22,33.0,1.0,25.043961347997666,0,-3.085714285714288,2.6666666666666665,1.9663841605003516,0.625,0.375,0,0.5714285714285711,5.5,41.833333333333336,0.5,1.0,23.0,2.9428571428571426,-10.82857142857142,-7.885714285714291,191,2.183333333333333,0,0,2015-04,0
33340924,blakemcbride/eclipse-lisp,C,2015-04-01,8,1,1,0,0,0,0,1,0,False,True,0,0.0,1,8.0,1.0,0.0,0,,1.0,0.0,1.0,0.0,0,,0.0,1.0,,0.0,1.0,,,,10,,0,0,2015-04,1
7905539,koral--/android-gif-drawable,Java,2015-05-01,15,2,0,2,0,0,0,15,15,False,True,28,2.333333333333333,29,32.5,1.0,27.797481900344856,0,3.9714285714285698,2.5,0.5477225575051664,0.2,0.8,0,-0.0857142857142858,0.5,12.0,0.6666666666666666,0.0,2.0,-0.2857142857142856,4.742857142857143,4.457142857142856,47,0.7407407407407407,0,4,2015-05,0
10270250,react/react,JavaScript,2015-05-01,202,42,24,18,100,89,64,96,80,False,True,24,2.0,25,261.6666666666667,1.0,80.30857156410306,0,8.628571428571416,54.66666666666666,15.200877167672468,0.5914634146341463,0.4085365853658536,0,1.885714285714286,116.16666666666669,105.16666666666669,0.7396449704142012,21.0,84.0,9.971428571428564,10.571428571428571,20.542857142857148,673,-0.3276723276723277,0,0,2015-05,0
11730342,vuejs/vue,TypeScript,2015-05-01,101,4,3,1,8,7,4,61,86,False,True,22,1.8333333333333333,23,40.333333333333336,1.0,37.04411784165831,0,11.428571428571429,3.0,2.000000000000001,0.6666666666666666,0.3333333333333333,0,0.6285714285714286,5.5,40.5,0.5625,1.0,-1.0,4.428571428571429,10.599999999999994,15.028571428571428,271,1.683168316831683,0,0,2015-05,0
33340924,blakemcbride/eclipse-lisp,C,2015-05-01,0,0,0,0,0,0,0,0,0,False,False,1,0.0833333333333333,2,4.0,0.5,5.656854249492381,1,,0.5,0.7071067811865476,1.0,0.0,1,,0.0,0.5,,0.0,1.0,,,,0,,1,1,2015-05,1
7905539,koral--/android-gif-drawable,Java,2015-06-01,8,1,0,1,0,0,0,8,8,False,True,29,2.4166666666666665,30,29.83333333333333,1.0,29.491806771825065,0,-1.2285714285714289,2.333333333333333,0.8164965809277259,0.2142857142857142,0.7857142857142857,0,-0.3999999999999998,0.5,11.833333333333334,0.6666666666666666,0.0,-1.0,-0.7428571428571425,1.914285714285714,1.171428571428572,25,-0.7933884297520661,0,4,2015-06,0
10270250,react/react,JavaScript,2015-06-01,294,53,33,20,146,129,104,121,103,False,True,25,2.083333333333333,26,283.3333333333333,1.0,64.71063797140823,0,-6.28571428571431,57.833333333333336,11.583033569262678,0.5965417867435159,0.4034582132564842,0,-2.4857142857142867,127.66666666666669,111.0,0.748641304347826,30.0,80.0,-3.114285714285708,5.257142857142858,2.142857142857112,950,-0.1228070175438596,0,0,2015-06,0
11730342,vuejs/vue,TypeScript,2015-06-01,165,7,5,2,9,9,6,99,101,False,True,23,1.9166666666666667,24,59.833333333333336,1.0,63.344823519105866,0,30.77142857142857,3.8333333333333335,2.4832774042918904,0.6956521739130435,0.3043478260869565,0,0.9999999999999996,6.833333333333333,48.333333333333336,0.575,1.0,-9.0,3.714285714285712,30.94285714285714,34.65714285714285,396,6.071428571428571,0,0,2015-06,0
33340924,blakemcbride/eclipse-lisp,C,2015-06-01,0,0,0,0,0,0,0,0,0,False,False,2,0.1666666666666666,3,2.6666666666666665,0.3333333333333333,4.618802153517007,2,-4.000000000000001,0.3333333333333333,0.5773502691896258,1.0,0.0,2,-0.5000000000000001,0.0,0.3333333333333333,,0.0,1.0,0.0,-0.5000000000000001,-0.5000000000000001,0,,2,2,2015-06,1
7905539,koral--/android-gif-drawable,Java,2015-07-01,12,2,1,1,1,1,1,9,7,False,True,30,2.5,31,29.5,1.0,29.716998502540594,0,-6.942857142857139,2.1666666666666665,0.7527726527090804,0.2307692307692307,0.7692307692307693,0,-0.3142857142857143,0.5,12.166666666666666,0.6666666666666666,0.0,1.0,-0.1714285714285714,-1.1714285714285724,-1.3428571428571447,33,-0.6333333333333333,0,4,2015-07,0
10270250,react/react,JavaScript,2015-07-01,324,53,32,21,138,156,118,139,130,False,True,26,2.1666666666666665,27,296.5,1.0,63.37428500582862,0,-8.142857142857148,58.16666666666666,11.37394683769298,0.6017191977077364,0.3982808022922636,0,-4.542857142857142,132.5,117.33333333333331,0.740506329113924,5.0,56.0,-2.5714285714285783,5.942857142857136,3.3714285714285346,1058,0.1954802259887005,0,0,2015-07,0
11730342,vuejs/vue,TypeScript,2015-07-01,88,3,1,2,2,3,2,114,112,False,True,24,2.0,25,74.16666666666667,1.0,57.059325851841855,0,23.22857142857142,4.166666666666667,2.136976056643281,0.68,0.32,0,0.3142857142857142,6.833333333333333,61.333333333333336,0.5813953488372093,-2.0,-24.0,-0.8285714285714262,40.57142857142856,39.74285714285713,324,0.6963350785340314,0,0,2015-07,0
33340924,blakemcbride/eclipse-lisp,C,2015-07-01,0,0,0,0,0,0,0,0,0,False,False,3,0.25,4,2.0,0.25,4.0,3,-2.4000000000000004,0.25,0.5,1.0,0.0,3,-0.3,0.0,0.25,,0.0,1.0,0.0,-0.3,-0.3,0,-1.0,3,3,2015-07,1
7905539,koral--/android-gif-drawable,Java,2015-08-01,8,1,0,1,0,0,0,8,5,False,True,31,2.583333333333333,32,29.166666666666668,1.0,29.989442586794883,0,-13.914285714285713,1.8333333333333333,0.7527726527090798,0.1818181818181818,0.8181818181818182,0,-0.3142857142857141,0.3333333333333333,12.5,0.5,0.0,3.0,-0.0285714285714284,-5.400000000000001,-5.428571428571427,22,-0.5319148936170213,0,4,2015-08,0
10270250,react/react,JavaScript,2015-08-01,230,44,25,19,101,104,82,107,100,False,True,27,2.25,28,282.6666666666667,1.0,67.946057035465,0,-14.342857142857142,53.833333333333336,10.907184176801367,0.6130030959752322,0.3869969040247678,0,-4.2,125.16666666666669,117.33333333333331,0.7641509433962265,9.0,70.0,-6.171428571428577,2.4571428571428693,-3.7142857142857233,768,0.1411589895988113,0,0,2015-08,0
11730342,vuejs/vue,TypeScript,2015-08-01,303,8,5,3,14,12,9,109,111,False,True,25,2.083333333333333,26,119.5,1.0,104.35468365147776,0,47.28571428571427,4.833333333333333,2.63944438597722,0.6551724137931034,0.3448275862068966,0,0.8285714285714277,8.166666666666666,75.5,0.5714285714285714,0.0,-26.0,1.542857142857141,38.17142857142857,39.7142857142857,566,1.088560885608856,0,0,2015-08,0
33340924,blakemcbride/eclipse-lisp,C,2015-08-01,0,0,0,0,0,0,0,0,0,False,False,4,0.3333333333333333,5,1.6,0.2,3.577708763999664,4,-1.6000000000000003,0.2,0.447213595499958,1.0,0.0,4,-0.2,0.0,0.2,,0.0,1.0,0.0,-0.2,-0.2,0,0.0,4,4,2015-08,1
7905539,koral--/android-gif-drawable,Java,2015-09-01,12,2,0,2,0,0,0,7,8,False,True,32,2.6666666666666665,33,17.833333333333332,1.0,16.951892716350777,0,-6.199999999999997,1.6666666666666667,0.5163977794943199,0.1,0.9,0,-0.057142857142857,0.1666666666666666,10.833333333333334,1.0,0.0,4.0,0.0857142857142856,-4.457142857142856,-4.371428571428572,29,0.16,0,4,2015-09,0
10270250,react/react,JavaScript,2015-09-01,260,42,24,18,117,114,87,153,146,False,True,28,2.333333333333333,29,261.1666666666667,1.0,43.62759065851176,0,3.685714285714292,48.833333333333336,7.139094246938207,0.6006825938566553,0.3993174061433447,0,-2.257142857142858,120.66666666666669,122.33333333333331,0.7553041018387553,17.0,40.0,4.142857142857159,10.514285714285712,14.657142857142835,919,-0.0326315789473684,0,0,2015-09,0
11730342,vuejs/vue,TypeScript,2015-09-01,275,7,5,2,14,16,8,133,135,False,True,26,2.1666666666666665,27,164.66666666666666,1.0,103.004207033823,0,46.4,5.833333333333333,1.940790217067949,0.6857142857142857,0.3142857142857143,0,0.3714285714285712,9.5,93.5,0.6101694915254238,-2.0,-39.0,2.171428571428571,30.999999999999982,33.17142857142857,588,0.4848484848484848,0,0,2015-09,0
33340924,blakemcbride/eclipse-lisp,C,2015-09-01,0,0,0,0,0,0,0,0,0,False,False,5,0.4166666666666667,6,1.3333333333333333,0.1666666666666666,3.265986323710904,5,-1.1428571428571423,0.1666666666666666,0.408248290463863,1.0,0.0,5,-0.1428571428571428,0.0,0.1666666666666666,,0.0,1.0,0.0,-0.1428571428571428,-0.1428571428571428,0,0.0,5,5,2015-09,1
7905539,koral--/android-gif-drawable,Java,2015-10-01,12,1,0,1,2,2,0,13,14,False,True,33,2.75,34,11.166666666666666,1.0,2.7141603981096045,0,-0.1999999999999996,1.5,0.5477225575051634,0.1111111111111111,0.8888888888888888,0,-0.0857142857142857,0.5,10.0,0.3333333333333333,0.0,3.0,0.4857142857142855,-0.6000000000000012,-0.1142857142857144,44,0.3333333333333333,0,4,2015-10,0
10270250,react/react,JavaScript,2015-10-01,367,62,40,22,162,177,129,171,163,False,True,29,2.4166666666666665,30,279.5,1.0,61.128553066468015,0,17.97142857142855,49.333333333333336,8.041558721209851,0.6013513513513513,0.3986486486486486,0,1.6571428571428544,127.33333333333331,131.16666666666666,0.7594278283485045,-5.0,65.0,21.914285714285704,27.228571428571424,49.142857142857125,1231,0.16351606805293,0,0,2015-10,0
11730342,vuejs/vue,TypeScript,2015-10-01,164,8,5,3,12,12,8,110,110,False,True,27,2.25,28,182.66666666666663,1.0,88.65363312728176,0,24.571428571428573,6.166666666666667,2.1369760566432783,0.6486486486486487,0.3513513513513513,0,0.714285714285714,9.833333333333334,104.33333333333331,0.6271186440677966,0.0,-29.0,3.8571428571428568,16.085714285714285,19.94285714285713,424,0.3086419753086419,0,0,2015-10,0
33340924,blakemcbride/eclipse-lisp,C,2015-10-01,0,0,0,0,0,0,0,0,0,False,False,6,0.5,7,0.0,0.1428571428571428,0.0,6,0.0,0.0,0.0,,,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,6,6,2015-10,1
7905539,koral--/android-gif-drawable,Java,2015-11-01,16,1,0,1,0,0,0,6,6,False,True,34,2.833333333333333,35,11.333333333333334,1.0,3.0110906108362943,0,1.257142857142857,1.3333333333333333,0.5163977794943188,0.125,0.875,0,-0.0571428571428571,0.5,8.5,0.3333333333333333,0.0,3.0,0.0857142857142858,0.4285714285714289,0.5142857142857151,29,0.3181818181818182,0,4,2015-11,0
10270250,react/react,JavaScript,2015-11-01,213,36,23,13,104,115,67,117,118,False,True,30,2.5,31,281.3333333333333,1.0,58.44541613049447,0,-7.028571428571411,48.333333333333336,9.395034149308144,0.6103448275862069,0.3896551724137931,0,-1.7142857142857109,128.0,134.66666666666666,0.7383647798742138,-27.0,48.0,-7.599999999999972,9.77142857142856,2.1714285714285504,770,0.0026041666666666,0,0,2015-11,0
11730342,vuejs/vue,TypeScript,2015-11-01,95,9,5,4,19,20,11,154,148,False,True,28,2.333333333333333,29,181.66666666666663,1.0,89.78567072014705,0,-4.285714285714296,7.0,2.0976176963402997,0.6190476190476191,0.3809523809523809,0,0.6857142857142857,11.666666666666666,119.83333333333331,0.6111111111111112,-2.0,2.0,5.942857142857142,15.428571428571397,21.371428571428535,456,-0.1943462897526501,0,0,2015-11,0
33340924,blakemcbride/eclipse-lisp,C,2015-11-01,0,0,0,0,0,0,0,0,0,False,False,7,0.5833333333333334,8,0.0,0.125,0.0,7,0.0,0.0,0.0,,,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,7,7,2015-11,1
7905539,koral--/android-gif-drawable,Java,2015-12-01,17,2,0,2,0,0,0,8,9,False,True,35,2.9166666666666665,36,12.833333333333334,1.0,3.250640962435948,0,1.4,1.5,0.5477225575051634,0.1111111111111111,0.8888888888888888,0,-0.0285714285714285,0.5,8.5,0.3333333333333333,0.0,2.0,-0.3142857142857143,0.3999999999999997,0.0857142857142852,36,0.2413793103448276,0,4,2015-12,0
10270250,react/react,JavaScript,2015-12-01,208,42,24,18,97,101,64,90,82,False,True,31,2.583333333333333,32,267.0,1.0,64.90608600123716,0,-14.97142857142858,46.5,9.375499986667354,0.6021505376344086,0.3978494623655914,0,-1.6857142857142875,119.83333333333331,129.5,0.7131681877444589,-48.0,38.0,-17.228571428571424,-10.45714285714287,-27.685714285714308,684,-0.2557127312295973,0,0,2015-12,0
11730342,vuejs/vue,TypeScript,2015-12-01,74,10,9,1,15,14,9,140,139,False,True,29,2.4166666666666665,30,166.5,1.0,100.24120909087245,0,-22.99999999999998,7.5,2.42899156029822,0.6666666666666666,0.3333333333333333,0,1.1142857142857143,12.666666666666666,126.66666666666669,0.6103896103896104,-1.0,5.0,5.542857142857142,13.228571428571438,18.77142857142855,401,-0.3180272108843537,0,0,2015-12,0
33340924,blakemcbride/eclipse-lisp,C,2015-12-01,0,0,0,0,0,0,0,0,0,False,False,8,0.6666666666666666,9,0.0,0.1111111111111111,0.0,8,0.0,0.0,0.0,,,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,8,8,2015-12,1
7905539,koral--/android-gif-drawable,Java,2016-01-01,33,3,1,2,1,1,1,14,11,False,True,36,3.0,37,16.333333333333332,1.0,8.77876225140347,0,4.114285714285712,1.6666666666666667,0.8164965809277245,0.1,0.9,0,0.2857142857142856,0.5,9.333333333333334,0.3333333333333333,0.0,3.0,0.3142857142857141,1.457142857142858,1.7714285714285711,64,0.4545454545454545,0,4,2016-01,0
10270250,react/react,JavaScript,2016-01-01,153,36,23,13,86,82,51,100,89,False,True,32,2.6666666666666665,33,238.5,1.0,72.02430145443961,0,-19.85714285714284,43.66666666666666,9.584710046040325,0.6068702290076335,0.3931297709923664,0,-1.885714285714289,111.16666666666669,123.0,0.6926406926406926,-26.0,40.0,-19.71428571428573,-16.28571428571429,-36.00000000000001,597,-0.5150284321689683,0,0,2016-01,0
11730342,vuejs/vue,TypeScript,2016-01-01,78,11,5,6,20,16,14,138,137,False,True,30,2.5,31,164.83333333333334,1.0,101.87721367738062,0,-51.34285714285713,8.833333333333334,1.4719601443879664,0.6415094339622641,0.3584905660377358,0,0.7142857142857143,15.666666666666666,130.66666666666666,0.6555555555555556,4.0,4.0,2.657142857142855,11.142857142857125,13.799999999999995,414,-0.0235849056603773,0,0,2016-01,0
33340924,blakemcbride/eclipse-lisp,C,2016-01-01,0,0,0,0,0,0,0,0,0,False,False,9,0.75,10,0.0,0.1,0.0,9,0.0,0.0,0.0,,,9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,9,9,2016-01,1
7905539,koral--/android-gif-drawable,Java,2016-02-01,15,1,0,1,0,0,0,2,5,False,True,37,3.083333333333333,38,17.5,1.0,7.8676553051083715,0,2.257142857142857,1.6666666666666667,0.8164965809277245,0.1,0.9,0,0.0571428571428572,0.5,8.333333333333334,0.3333333333333333,0.0,-3.0,-0.0857142857142856,-1.1714285714285713,-1.257142857142857,23,-0.2068965517241379,0,4,2016-02,0
10270250,react/react,JavaScript,2016-02-01,158,45,26,19,92,101,61,107,145,False,True,33,2.75,34,226.5,1.0,79.34922809958513,0,-33.05714285714285,43.833333333333336,9.600347215943092,0.6083650190114068,0.3916349809885932,0,-1.628571428571424,109.66666666666669,123.0,0.6652173913043479,-32.0,-5.0,-31.17142857142859,-20.94285714285714,-52.11428571428573,709,-0.0792207792207792,0,0,2016-02,0
11730342,vuejs/vue,TypeScript,2016-02-01,64,6,4,2,12,14,5,99,94,False,True,31,2.583333333333333,32,125.0,1.0,81.7948653645203,0,-38.1142857142857,8.5,1.870828693386965,0.6470588235294118,0.3529411764705882,0,0.1428571428571429,15.333333333333334,129.0,0.5978260869565217,0.0,11.0,0.1999999999999996,-6.657142857142852,-6.457142857142873,294,-0.3552631578947368,0,0,2016-02,0
33340924,blakemcbride/eclipse-lisp,C,2016-02-01,0,0,0,0,0,0,0,0,0,False,False,10,0.8333333333333334,11,0.0,0.0909090909090909,0.0,10,0.0,0.0,0.0,,,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,10,10,2016-02,1
7905539,koral--/android-gif-drawable,Java,2016-03-01,22,2,1,1,1,1,1,8,8,False,True,38,3.1666666666666665,39,19.166666666666668,1.0,7.521081482517431,0,1.7999999999999985,1.6666666666666667,0.8164965809277245,0.2,0.8,0,0.1714285714285714,0.6666666666666666,8.5,0.5,0.0,-2.0,-0.057142857142857,-1.7714285714285711,-1.828571428571428,43,0.1944444444444444,0,4,2016-03,0
10270250,react/react,JavaScript,2016-03-01,247,43,25,18,117,143,72,123,131,False,True,34,2.833333333333333,35,224.33333333333331,1.0,78.42363589292871,0,-23.42857142857145,44.0,9.570788891204298,0.6098484848484849,0.3901515151515151,0,-2.114285714285712,109.66666666666669,118.0,0.6175243393602226,-61.0,-20.0,-23.400000000000016,-9.485714285714296,-32.88571428571431,876,0.2807017543859649,0,0,2016-03,0
11730342,vuejs/vue,TypeScript,2016-03-01,104,11,9,2,21,20,15,131,135,False,True,32,2.6666666666666665,33,96.5,1.0,36.1095555220499,0,-11.114285714285716,9.166666666666666,1.9407902170679447,0.6727272727272727,0.3272727272727272,0,0.1999999999999998,16.5,128.66666666666666,0.6458333333333334,3.0,9.0,2.142857142857141,-2.885714285714282,-0.7428571428571401,437,0.0897755610972568,0,0,2016-03,0
33340924,blakemcbride/eclipse-lisp,C,2016-03-01,0,0,0,0,0,0,0,0,0,False,False,11,0.9166666666666666,12,0.0,0.0833333333333333,0.0,11,0.0,0.0,0.0,,,11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,11,11,2016-03,1
7905539,koral--/android-gif-drawable,Java,2016-04-01,25,4,2,2,3,3,2,23,14,False,True,39,3.25,40,21.33333333333333,1.0,6.889605697474033,0,1.199999999999999,2.1666666666666665,1.1690451944500118,0.3076923076923077,0.6923076923076923,0,0.3714285714285713,0.8333333333333334,10.166666666666666,0.8,0.0,8.0,1.3142857142857138,2.971428571428571,4.285714285714284,74,0.15625,0,4,2016-04,0
10270250,react/react,JavaScript,2016-04-01,294,45,29,16,131,123,82,145,141,False,True,35,2.9166666666666665,36,212.16666666666663,1.0,53.596330720177605,0,15.05714285714285,41.16666666666666,4.16733328000849,0.6072874493927125,0.3927125506072874,0,1.628571428571428,104.5,113.66666666666669,0.5969924812030075,-38.0,-24.0,14.14285714285714,16.11428571428572,30.257142857142817,961,0.609715242881072,0,0,2016-04,0
11730342,vuejs/vue,TypeScript,2016-04-01,430,18,15,3,40,39,30,137,127,False,True,33,2.75,34,140.83333333333334,1.0,142.40283236883553,0,50.02857142857142,10.833333333333334,3.970726214015092,0.7230769230769231,0.2769230769230769,0,1.2285714285714286,21.166666666666668,133.16666666666666,0.6829268292682927,4.0,19.0,9.428571428571429,-8.885714285714304,0.5428571428571146,821,0.9830917874396136,0,0,2016-04,0
33340924,blakemcbride/eclipse-lisp,C,2016-04-01,0,0,0,0,0,0,0,0,0,False,False,12,1.0,13,0.0,0.0,0.0,12,0.0,0.0,0.0,,,12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,12,12,2016-04,0
7905539,koral--/android-gif-drawable,Java,2016-05-01,23,1,0,1,0,0,0,17,20,False,True,40,3.333333333333333,41,22.5,1.0,6.379655163094633,0,0.3714285714285719,2.1666666666666665,1.1690451944500118,0.3076923076923077,0.6923076923076923,0,-0.0285714285714282,0.8333333333333334,12.0,0.8,0.0,5.0,0.5142857142857143,4.1428571428571415,4.657142857142856,61,1.6521739130434785,0,4,2016-05,0
10270250,react/react,JavaScript,2016-05-01,299,60,41,19,148,138,108,115,88,False,True,36,3.0,37,226.5,1.0,64.29541196695135,0,27.62857142857143,45.16666666666666,7.985403350280203,0.6199261992619927,0.3800738007380074,0,3.2857142857142825,111.83333333333331,113.33333333333331,0.6366279069767442,-17.0,4.0,31.114285714285693,12.79999999999999,43.91428571428569,956,0.3483779971791255,0,0,2016-05,0
11730342,vuejs/vue,TypeScript,2016-05-01,249,14,6,8,52,53,37,115,116,False,True,34,2.833333333333333,35,166.5,1.0,146.3143875358811,0,56.3142857142857,11.666666666666666,4.033195589934441,0.6857142857142857,0.3142857142857143,0,1.3142857142857145,26.666666666666668,126.66666666666669,0.7051282051282052,4.0,12.0,20.628571428571423,-5.714285714285725,14.914285714285697,636,1.163265306122449,0,0,2016-05,0
33340924,blakemcbride/eclipse-lisp,C,2016-05-01,0,0,0,0,0,0,0,0,0,False,False,13,1.0833333333333333,14,0.0,0.0,0.0,13,0.0,0.0,0.0,,,13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,13,13,2016-05,0
7905539,koral--/android-gif-drawable,Java,2016-06-01,17,2,0,2,0,0,0,8,11,False,True,41,3.4166666666666665,42,22.5,1.0,6.379655163094633,0,-1.514285714285714,2.1666666666666665,1.1690451944500118,0.3076923076923077,0.6923076923076923,0,-0.0857142857142855,0.8333333333333334,12.0,0.8,0.0,3.0,-0.2857142857142857,2.3142857142857145,2.0285714285714302,38,-0.1162790697674418,0,4,2016-06,0
